date,month,quarter,category,country,channel,customer_segment,units,order_value,discount_pct,final_value,rating,returned
2023-07-21,7,3,Electronics,UK,mobile,new,2,307.26,7.3,569.37,4.4,0
2023-10-21,10,4,Home,USA,mobile,new,2,89.97,14.3,154.27,4.0,0
2024-12-26,12,4,Home,UK,mobile,new,1,422.85,15.1,358.98,3.8,0
2023-07-01,7,3,Electronics,Japan,web,new,2,1224.66,14.6,2092.36,3.9,0
2023-06-25,6,2,Clothing,France,web,vip,4,69.95,26.7,205.01,3.7,0
2024-10-10,10,4,Books,USA,mobile,new,2,62.02,9.6,112.13,4.7,0
2024-11-02,11,4,Electronics,France,web,returning,5,386.13,21.6,1513.24,3.5,0
2023-10-11,10,4,Electronics,Germany,mobile,returning,2,497.58,14.7,848.42,3.7,0
2023-11-19,11,4,Electronics,USA,app,new,4,625.46,7.5,2313.07,3.9,0
2024-08-20,8,3,Electronics,USA,web,returning,1,706.23,9.8,637.07,4.5,0
2024-12-29,12,4,Electronics,USA,web,returning,5,1326.3,0.6,6589.46,4.3,0
2023-03-09,3,1,Books,Japan,mobile,new,2,43.26,0.9,85.75,5.0,0
2024-07-20,7,3,Sports,UK,app,new,4,202.55,14.0,697.14,4.0,0
2023-01-23,1,1,Clothing,UK,app,vip,5,175.23,27.6,634.54,3.5,0
2023-10-25,10,4,Clothing,UK,app,new,1,94.08,12.9,81.99,4.4,0
2024-11-06,11,4,Clothing,USA,mobile,returning,1,148.45,7.4,137.51,4.5,0
2024-02-14,2,1,Electronics,Germany,web,new,5,587.79,6.7,2740.81,4.4,0
2024-06-18,6,2,Electronics,USA,mobile,new,1,760.53,5.6,718.09,4.0,0
2024-05-18,5,2,Electronics,UK,mobile,returning,1,562.75,16.7,468.64,3.6,0
2023-11-23,11,4,Clothing,France,web,returning,4,204.57,10.4,733.52,4.2,0
2023-06-21,6,2,Electronics,Japan,mobile,returning,1,640.17,16.9,532.16,3.6,1
2023-06-23,6,2,Sports,USA,mobile,new,1,89.11,4.7,84.91,5.0,0
2023-06-20,6,2,Sports,USA,web,returning,4,126.71,26.4,373.13,3.7,0
2023-09-18,9,3,Electronics,USA,mobile,new,1,966.68,9.7,873.23,4.3,0
2023-09-08,9,3,Electronics,USA,web,new,2,766.66,15.2,1300.94,4.3,0
2024-08-15,8,3,Electronics,USA,app,new,3,529.75,22.8,1227.3,3.7,0
2024-10-04,10,4,Electronics,UK,web,returning,5,1473.89,19.9,5900.05,3.7,1
2024-08-04,8,3,Clothing,France,web,new,5,246.34,29.3,871.23,3.4,1
2023-06-25,6,2,Clothing,France,web,new,4,237.53,26.4,699.01,3.6,1
2023-02-25,2,1,Home,Japan,web,new,1,214.32,15.2,181.72,4.3,0
2023-04-04,4,2,Electronics,UK,web,returning,1,714.35,15.5,603.69,3.7,0
2024-01-19,1,1,Electronics,Japan,mobile,returning,2,409.35,3.6,789.03,3.9,0
2024-10-26,10,4,Electronics,USA,app,new,1,219.59,21.9,171.45,3.9,0
2024-12-25,12,4,Clothing,UK,mobile,returning,2,291.43,27.7,421.63,3.5,0
2023-11-01,11,4,Sports,Germany,web,new,1,38.99,28.4,27.93,3.6,0
2023-12-05,12,4,Home,Japan,web,returning,5,83.75,23.6,319.81,3.5,0
2023-12-01,12,4,Clothing,France,web,new,4,41.33,22.8,127.62,3.7,0
2024-07-27,7,3,Clothing,Japan,web,vip,3,110.91,13.4,288.16,4.0,0
2023-05-04,5,2,Home,Japan,mobile,returning,2,245.31,21.6,384.8,4.0,0
2024-08-23,8,3,Electronics,USA,mobile,returning,1,1006.85,6.3,943.61,4.1,0
2024-08-04,8,3,Clothing,USA,mobile,returning,1,82.7,12.9,72.01,4.2,0
2024-09-09,9,3,Clothing,UK,web,new,1,104.04,19.3,83.92,3.7,0
2023-03-10,3,1,Electronics,Japan,web,vip,1,364.7,17.7,300.03,3.7,0
2023-05-29,5,2,Electronics,Germany,app,returning,2,401.97,13.0,699.15,3.7,0
2024-12-04,12,4,Clothing,Germany,mobile,vip,1,323.42,20.9,255.75,3.4,0
2023-06-09,6,2,Books,Germany,app,returning,1,16.98,7.2,15.77,4.5,0
2024-03-08,3,1,Clothing,Germany,mobile,returning,2,124.78,20.9,197.45,3.8,0
2023-12-31,12,4,Clothing,UK,mobile,returning,1,160.94,24.1,122.17,3.4,0
2023-08-27,8,3,Home,Japan,web,returning,2,290.82,22.8,448.82,3.2,1
2023-02-02,2,1,Clothing,Japan,web,vip,2,205.39,20.3,327.37,4.1,0
2024-08-28,8,3,Electronics,France,mobile,new,1,832.42,10.8,742.11,3.6,0
2024-12-15,12,4,Electronics,USA,mobile,new,1,1304.55,18.0,1069.71,4.5,0
2024-05-13,5,2,Clothing,USA,mobile,returning,2,219.26,23.4,336.02,3.7,0
2024-09-23,9,3,Sports,USA,web,returning,4,30.24,12.5,105.8,4.6,0
2024-10-25,10,4,Books,Germany,mobile,new,2,61.23,7.5,113.23,4.6,0
2023-12-04,12,4,Sports,Japan,app,returning,4,58.36,36.4,148.48,3.2,0
2023-03-27,3,1,Electronics,Japan,app,new,1,845.05,3.3,817.36,4.3,0
2023-06-16,6,2,Electronics,UK,app,returning,5,916.41,13.7,3953.14,4.0,0
2023-09-22,9,3,Books,France,web,vip,2,36.54,2.8,71.05,4.5,0
2024-06-06,6,2,Home,UK,app,new,1,213.9,20.5,170.04,4.1,0
2024-01-23,1,1,Home,Japan,mobile,returning,2,47.31,17.6,78.0,4.3,0
2024-06-26,6,2,Clothing,UK,app,new,1,208.51,24.3,157.8,4.0,0
2023-02-25,2,1,Electronics,Germany,mobile,returning,2,510.53,14.0,878.11,3.9,1
2023-11-19,11,4,Electronics,Germany,mobile,new,2,571.77,1.0,1132.2,4.3,0
2023-05-09,5,2,Home,France,app,new,1,386.36,10.3,346.64,3.7,0
2023-11-02,11,4,Electronics,USA,web,returning,2,282.77,14.1,485.85,4.2,0
2024-11-08,11,4,Clothing,Japan,web,vip,3,224.57,22.8,520.17,3.6,0
2024-09-04,9,3,Clothing,France,mobile,new,2,152.53,14.7,260.22,3.8,0
2024-12-26,12,4,Electronics,France,app,returning,5,878.31,8.8,4005.38,4.7,0
2023-06-11,6,2,Home,France,mobile,new,2,347.08,12.0,610.93,4.4,0
2024-08-22,8,3,Home,France,web,returning,4,471.99,28.2,1355.01,3.2,1
2024-09-08,9,3,Home,France,web,returning,4,279.5,12.9,974.23,3.9,0
2023-09-16,9,3,Home,Germany,web,vip,5,205.82,19.9,824.15,3.7,0
2023-10-10,10,4,Electronics,UK,web,new,5,1084.06,16.2,4542.19,3.6,0
2023-09-19,9,3,Clothing,France,mobile,new,1,113.61,15.4,96.15,4.0,0
2023-05-20,5,2,Clothing,USA,web,returning,5,71.58,35.5,230.99,3.3,1
2023-03-03,3,1,Home,USA,mobile,returning,1,419.85,5.3,397.77,4.5,0
2023-02-17,2,1,Electronics,USA,mobile,new,1,448.56,20.1,358.19,4.2,0
2024-07-04,7,3,Electronics,Germany,mobile,new,2,925.05,15.6,1562.16,4.1,0
2023-04-08,4,2,Sports,UK,web,new,4,63.44,3.2,245.73,4.4,0
2024-11-17,11,4,Books,France,mobile,vip,2,91.57,3.6,176.57,5.0,0
2024-06-16,6,2,Electronics,Japan,web,new,5,950.53,17.4,3925.29,3.7,0
2024-01-23,1,1,Clothing,France,web,returning,5,196.09,16.8,815.68,3.5,0
2024-11-27,11,4,Electronics,France,mobile,new,1,297.67,8.0,273.92,4.5,0
2024-08-03,8,3,Home,Germany,web,new,3,42.79,11.2,113.97,4.5,0
2024-07-27,7,3,Electronics,USA,web,returning,3,799.87,0.0,2399.61,4.7,0
2024-10-25,10,4,Clothing,Germany,web,new,3,41.05,13.7,106.25,4.0,0
2024-12-20,12,4,Clothing,UK,mobile,new,1,284.15,25.7,211.26,3.0,0
2023-06-26,6,2,Electronics,USA,web,vip,3,324.05,0.0,972.15,4.2,0
2023-04-04,4,2,Home,Germany,web,new,4,250.28,15.4,846.93,3.8,0
2024-11-07,11,4,Clothing,Japan,mobile,returning,2,182.35,19.9,291.99,3.6,0
2024-10-09,10,4,Clothing,USA,web,returning,3,94.21,17.2,234.06,3.6,0
2023-02-17,2,1,Sports,Japan,web,new,4,135.35,13.0,470.84,4.3,0
2024-05-01,5,2,Electronics,France,web,new,3,987.56,2.6,2886.63,4.1,0
2024-09-13,9,3,Home,France,web,new,3,162.65,13.3,423.09,4.7,0
2024-05-06,5,2,Electronics,Japan,web,returning,2,1184.58,16.8,1970.56,3.9,0
2023-05-07,5,2,Clothing,Germany,web,returning,2,196.87,38.1,243.85,3.5,0
2024-08-04,8,3,Clothing,France,mobile,new,2,137.47,19.2,222.15,4.0,0
2024-09-16,9,3,Clothing,France,mobile,new,1,236.06,15.4,199.63,3.9,0
2024-12-29,12,4,Electronics,Japan,mobile,vip,2,1436.73,0.0,2873.46,4.0,0
2024-07-27,7,3,Electronics,Germany,web,returning,2,149.87,8.2,275.3,4.3,0
2023-10-13,10,4,Electronics,France,web,returning,5,743.13,10.8,3313.32,4.3,0
2023-11-04,11,4,Clothing,Japan,app,new,1,139.77,12.0,123.01,4.7,0
2023-08-31,8,3,Clothing,UK,web,returning,4,118.34,22.7,365.81,3.8,0
2023-06-20,6,2,Home,UK,web,returning,4,170.17,16.8,566.15,3.8,0
2024-04-29,4,2,Home,France,app,new,3,133.87,15.0,341.17,3.7,1
2024-01-05,1,1,Electronics,France,mobile,returning,2,233.18,21.9,364.13,3.8,0
2024-05-25,5,2,Home,France,mobile,vip,2,132.95,3.8,255.8,4.4,0
2023-07-02,7,3,Home,Japan,web,returning,2,445.05,9.3,807.51,3.8,1
2024-08-24,8,3,Sports,Germany,app,returning,5,138.95,19.3,560.92,4.4,0
2023-05-01,5,2,Books,France,web,returning,3,11.59,2.9,33.77,4.5,0
2024-04-03,4,2,Electronics,Japan,mobile,returning,1,1208.3,7.2,1121.8,4.1,0
2023-01-23,1,1,Sports,France,mobile,returning,1,286.57,4.1,274.87,4.5,0
2024-12-21,12,4,Books,Germany,mobile,returning,1,22.45,2.4,21.9,5.0,0
2024-04-09,4,2,Books,USA,app,new,3,63.06,3.7,182.23,4.9,0
2024-08-11,8,3,Clothing,Japan,app,new,2,63.58,13.9,109.52,4.3,0
2024-03-27,3,1,Electronics,USA,web,returning,4,385.96,12.3,1353.69,3.9,0
2023-09-13,9,3,Electronics,Germany,mobile,new,1,181.75,17.6,149.83,3.9,0
2023-11-03,11,4,Clothing,UK,web,vip,1,219.26,21.4,172.27,3.7,0
2024-06-22,6,2,Electronics,UK,web,returning,4,411.82,0.2,1643.63,4.5,0
2024-04-21,4,2,Books,Japan,mobile,returning,2,9.68,7.4,17.92,4.5,0
2024-03-21,3,1,Home,USA,web,returning,4,261.55,17.5,863.38,3.5,1
2023-09-02,9,3,Electronics,Germany,app,new,1,273.35,9.8,246.68,3.9,0
2024-11-08,11,4,Books,Japan,web,vip,3,33.21,1.2,98.42,4.8,0
2024-04-18,4,2,Clothing,France,mobile,new,2,87.89,7.8,162.07,4.8,0
2024-04-28,4,2,Electronics,Japan,app,new,5,383.48,15.0,1628.92,4.2,1
2024-12-27,12,4,Electronics,USA,app,new,2,331.31,6.3,621.01,3.7,0
2023-07-13,7,3,Home,UK,mobile,vip,2,318.92,28.6,455.54,3.4,0
2024-11-02,11,4,Books,Germany,mobile,returning,1,20.97,2.3,20.5,5.0,0
2024-07-07,7,3,Sports,UK,web,new,3,268.5,20.6,639.95,4.0,1
2024-07-12,7,3,Books,UK,mobile,returning,1,56.36,3.4,54.45,5.0,0
2024-02-19,2,1,Clothing,UK,web,new,1,143.28,13.7,123.68,4.5,0
2023-09-10,9,3,Clothing,UK,web,vip,4,23.47,11.1,83.49,4.2,0
2023-09-18,9,3,Books,UK,app,returning,5,38.43,3.7,185.06,4.4,0
2023-06-26,6,2,Electronics,UK,web,new,2,920.73,11.7,1625.19,4.1,0
2023-04-02,4,2,Clothing,France,mobile,new,1,116.9,15.8,98.48,4.1,0
2023-12-23,12,4,Electronics,France,web,vip,1,1397.71,19.5,1125.6,3.7,0
2023-06-27,6,2,Clothing,Germany,app,vip,2,140.73,24.3,213.05,3.9,1
2023-08-07,8,3,Books,USA,mobile,returning,1,57.47,5.9,54.1,4.3,0
2023-05-18,5,2,Books,Japan,mobile,new,2,31.67,4.6,60.44,4.4,0
2023-01-27,1,1,Clothing,Germany,web,returning,4,132.15,14.7,451.13,3.9,0
2023-12-29,12,4,Clothing,UK,app,returning,4,41.89,18.4,136.7,3.9,0
2024-02-08,2,1,Electronics,France,mobile,vip,1,756.43,13.2,656.24,3.7,0
2023-03-10,3,1,Sports,France,mobile,vip,1,216.41,28.4,154.98,3.9,0
2023-12-15,12,4,Home,UK,mobile,returning,1,368.78,13.3,319.66,4.1,1
2024-09-14,9,3,Sports,Germany,mobile,new,2,113.32,19.2,183.07,4.4,0
2024-06-20,6,2,Sports,Japan,web,new,3,55.48,25.0,124.85,3.6,0
2023-10-13,10,4,Clothing,USA,web,returning,4,150.2,13.1,521.92,3.9,0
2023-01-02,1,1,Clothing,France,mobile,vip,1,22.81,11.8,20.11,3.8,0
2024-03-18,3,1,Electronics,Japan,app,new,4,1139.22,18.6,3708.45,4.2,0
2024-06-15,6,2,Home,UK,web,vip,3,157.42,13.9,406.56,4.5,0
2023-12-19,12,4,Home,USA,app,new,3,218.36,19.2,529.62,3.8,0
2024-05-12,5,2,Electronics,France,mobile,new,1,497.35,15.4,420.92,4.3,0
2023-03-24,3,1,Electronics,USA,web,returning,2,188.71,13.1,327.84,4.0,0
2024-02-21,2,1,Clothing,UK,mobile,vip,2,167.66,23.3,257.12,3.4,0
2023-03-30,3,1,Sports,Japan,web,new,3,63.55,16.4,159.45,4.1,0
2023-09-03,9,3,Books,UK,mobile,new,2,33.19,1.9,65.1,4.3,0
2024-04-28,4,2,Clothing,Germany,mobile,new,1,48.64,16.2,40.75,4.6,0
2024-11-27,11,4,Clothing,France,web,returning,3,162.65,1.7,479.71,4.5,0
2023-07-27,7,3,Home,USA,app,new,2,40.37,19.9,64.68,3.8,0
2023-10-08,10,4,Electronics,UK,mobile,new,2,1531.4,10.7,2736.24,3.9,0
2023-12-21,12,4,Books,USA,web,returning,5,38.22,3.0,185.39,5.0,0
2023-05-07,5,2,Electronics,France,web,vip,4,364.82,4.2,1398.67,4.1,0
2023-07-22,7,3,Clothing,USA,app,vip,5,196.9,21.1,777.13,3.9,0
2024-12-28,12,4,Home,UK,mobile,new,1,360.25,13.5,311.56,4.2,0
2024-06-30,6,2,Clothing,UK,web,returning,5,231.29,17.4,954.71,4.4,0
2023-10-04,10,4,Home,Japan,web,returning,4,45.41,26.1,134.22,3.5,1
2024-07-18,7,3,Home,Germany,web,returning,1,486.0,12.4,425.96,3.6,0
2023-11-20,11,4,Electronics,France,mobile,new,1,354.63,22.1,276.42,4.2,0
2023-12-31,12,4,Clothing,France,mobile,returning,1,154.24,12.3,135.21,4.7,0
2023-09-27,9,3,Home,UK,web,returning,2,240.9,17.6,397.06,3.9,0
2023-04-01,4,2,Home,UK,mobile,new,2,143.03,11.6,252.97,4.0,0
2023-01-16,1,1,Sports,France,mobile,new,1,228.39,2.9,221.85,4.7,0
2023-08-24,8,3,Clothing,USA,app,vip,3,169.04,21.5,398.17,3.8,0
2024-03-25,3,1,Clothing,USA,web,returning,2,197.25,30.1,275.75,3.4,0
2024-02-21,2,1,Clothing,Japan,web,returning,4,180.27,27.1,525.8,3.9,0
2024-01-21,1,1,Sports,France,app,returning,2,331.71,19.4,534.43,4.1,0
2024-12-27,12,4,Sports,Japan,web,returning,1,339.86,13.6,293.57,4.3,0
2024-10-03,10,4,Books,UK,web,new,2,52.3,8.6,95.62,4.6,0
2023-08-02,8,3,Sports,USA,app,vip,4,146.31,31.8,399.26,3.2,0
2024-05-04,5,2,Books,France,app,returning,2,22.65,4.3,43.34,5.0,0
2023-08-17,8,3,Home,Japan,web,new,5,187.73,15.9,789.59,3.6,0
2024-10-16,10,4,Clothing,Japan,web,new,2,268.19,14.8,457.26,3.0,0
2023-01-09,1,1,Books,Japan,mobile,new,2,36.98,3.8,71.18,4.7,0
2023-04-03,4,2,Clothing,Germany,mobile,vip,2,244.63,30.6,339.69,3.4,1
2024-06-15,6,2,Clothing,UK,web,new,1,156.92,22.5,121.65,3.4,0
2024-10-05,10,4,Home,UK,mobile,new,2,361.22,34.9,470.21,2.9,1
2023-03-15,3,1,Electronics,France,web,new,1,824.3,11.1,732.62,3.8,0
2023-12-13,12,4,Books,Germany,mobile,new,2,29.03,6.7,54.19,4.9,0
2024-10-25,10,4,Electronics,Germany,app,returning,5,1242.14,9.2,5639.26,4.1,1
2024-11-14,11,4,Home,USA,app,vip,1,133.4,18.4,108.9,3.7,0
2024-07-31,7,3,Home,Germany,web,new,4,349.39,15.0,1187.53,3.9,0
2023-01-24,1,1,Home,France,web,vip,5,79.41,9.5,359.22,3.5,0
2023-08-27,8,3,Electronics,Japan,mobile,returning,2,395.52,18.7,643.13,4.1,0
2024-01-12,1,1,Books,Japan,web,new,4,61.47,3.0,238.54,5.0,0
2023-03-01,3,1,Clothing,USA,web,new,2,23.23,24.9,34.91,4.1,0
2024-12-23,12,4,Clothing,UK,app,new,1,287.87,28.1,206.92,3.2,0
2023-06-09,6,2,Electronics,France,mobile,new,1,509.02,16.8,423.29,3.7,1
2023-03-26,3,1,Electronics,France,mobile,returning,2,926.8,8.8,1690.97,4.1,0
2023-06-30,6,2,Home,Germany,mobile,new,2,433.29,11.8,764.22,4.2,0
2023-02-09,2,1,Electronics,Germany,mobile,returning,2,836.16,9.6,1511.83,4.4,0
2023-04-01,4,2,Sports,UK,app,returning,4,94.56,13.0,329.04,3.7,0
2024-07-20,7,3,Clothing,UK,web,returning,4,153.39,28.9,436.06,3.0,0
2024-03-13,3,1,Home,France,web,new,5,427.48,24.6,1612.62,4.3,0
2024-05-02,5,2,Home,France,mobile,vip,1,89.49,17.9,73.46,3.4,0
2024-09-22,9,3,Clothing,Germany,web,returning,2,77.11,10.0,138.83,4.5,0
2024-01-27,1,1,Clothing,Japan,mobile,new,2,32.05,25.5,47.77,3.3,0
2024-06-22,6,2,Home,France,web,returning,2,272.63,22.3,423.45,3.5,0
2024-07-25,7,3,Electronics,France,app,new,1,604.94,22.4,469.5,3.9,0
2023-10-30,10,4,Clothing,France,mobile,returning,1,27.54,33.0,18.47,3.6,0
2023-08-05,8,3,Electronics,Japan,web,vip,5,1188.01,10.9,5291.89,3.6,1
2023-08-08,8,3,Sports,USA,web,returning,5,22.88,20.1,91.43,3.9,1
2024-06-13,6,2,Electronics,USA,web,returning,1,1022.89,17.9,839.85,4.1,0
2024-02-18,2,1,Home,Japan,web,new,2,230.48,17.1,382.26,3.9,0
2023-03-17,3,1,Electronics,USA,web,new,2,802.45,11.9,1413.42,4.1,0
2023-08-15,8,3,Sports,Germany,mobile,returning,2,200.29,15.6,338.15,3.9,0
2024-07-21,7,3,Books,USA,mobile,returning,1,13.86,3.4,13.39,4.5,0
2023-10-31,10,4,Clothing,Japan,mobile,vip,1,160.79,17.4,132.74,3.2,0
2024-12-11,12,4,Home,France,web,new,1,137.88,13.1,119.88,4.1,0
2024-08-08,8,3,Electronics,USA,web,vip,5,568.73,0.0,2843.65,4.4,0
2024-09-24,9,3,Home,Japan,app,returning,5,135.83,8.5,621.47,4.3,0
2023-09-24,9,3,Sports,USA,web,returning,3,109.34,11.6,290.06,4.4,0
2024-08-12,8,3,Books,Japan,mobile,new,1,44.54,8.7,40.68,4.7,0
2023-11-07,11,4,Books,Germany,web,returning,3,53.48,8.6,146.63,4.2,0
2023-09-12,9,3,Clothing,UK,mobile,new,1,58.47,32.7,39.35,3.7,0
2023-11-18,11,4,Home,Germany,mobile,new,1,126.11,17.7,103.76,3.8,0
2024-11-06,11,4,Clothing,USA,web,new,5,177.26,39.1,540.18,3.8,1
2024-10-07,10,4,Clothing,Japan,web,new,5,193.55,21.1,763.46,3.6,0
2023-05-13,5,2,Books,UK,app,returning,1,56.44,6.1,52.98,4.6,0
2023-05-20,5,2,Clothing,France,app,returning,2,146.72,4.3,280.72,4.2,0
2023-02-20,2,1,Books,Germany,app,new,1,51.75,5.6,48.86,4.2,0
2023-02-18,2,1,Electronics,France,web,returning,4,133.98,18.4,437.39,3.6,0
2023-10-02,10,4,Electronics,USA,mobile,new,1,1606.32,12.5,1404.79,4.1,0
2024-10-11,10,4,Sports,UK,web,returning,1,336.04,1.2,331.96,4.4,0
2023-05-13,5,2,Sports,USA,mobile,returning,1,260.57,3.3,251.98,4.7,0
2023-01-28,1,1,Electronics,UK,web,returning,4,852.55,13.9,2934.66,3.3,0
2023-07-09,7,3,Clothing,Germany,mobile,returning,2,219.09,10.6,391.58,4.2,0
2023-06-03,6,2,Electronics,France,web,vip,1,158.44,12.5,138.57,3.7,0
2023-05-11,5,2,Clothing,France,web,new,5,120.61,13.7,520.37,4.4,0
2024-06-12,6,2,Electronics,USA,app,returning,2,943.37,11.4,1671.43,3.8,0
2023-11-12,11,4,Clothing,USA,app,new,4,304.61,15.9,1024.63,4.3,0
2024-07-31,7,3,Books,USA,web,new,2,10.87,4.0,20.88,5.0,0
2023-10-30,10,4,Books,France,mobile,new,2,40.11,4.7,76.47,5.0,0
2023-10-22,10,4,Electronics,UK,app,new,5,1204.39,9.9,5426.85,3.8,0
2024-12-31,12,4,Books,Japan,web,returning,2,94.17,4.6,179.66,4.9,0
2023-03-09,3,1,Electronics,France,web,new,1,1090.01,15.9,916.62,4.1,0
2024-11-29,11,4,Clothing,France,mobile,new,1,85.99,0.2,85.79,4.2,0
2023-06-11,6,2,Sports,Japan,mobile,new,1,25.21,10.1,22.65,4.7,0
2024-11-29,11,4,Sports,USA,mobile,new,1,375.64,17.9,308.56,4.0,0
2023-03-05,3,1,Books,France,web,new,1,8.56,2.6,8.34,4.8,0
2024-01-14,1,1,Clothing,UK,web,new,1,199.99,17.7,164.51,3.8,0
2024-09-17,9,3,Electronics,Japan,app,new,5,401.1,6.3,1879.77,3.7,0
2024-05-13,5,2,Electronics,France,web,returning,4,934.16,8.6,3415.9,4.1,0
2024-10-16,10,4,Clothing,UK,web,returning,2,65.14,21.5,102.32,3.8,0
2024-03-12,3,1,Electronics,USA,mobile,new,2,285.98,19.1,462.93,3.9,0
2023-10-16,10,4,Clothing,USA,web,vip,1,248.36,16.1,208.37,4.0,0
2023-09-01,9,3,Sports,Japan,web,returning,2,196.73,13.6,339.81,4.4,0
2023-07-13,7,3,Books,Japan,web,returning,1,57.22,6.5,53.48,4.8,0
2023-06-14,6,2,Books,UK,mobile,returning,2,10.35,7.6,19.12,4.7,0
2023-11-16,11,4,Clothing,France,mobile,returning,2,184.08,23.6,281.29,3.7,0
2024-02-13,2,1,Home,Japan,app,returning,4,80.44,15.7,271.12,4.2,0
2024-02-14,2,1,Books,Japan,mobile,new,1,45.06,5.1,42.77,4.6,0
2023-10-04,10,4,Clothing,Japan,web,new,1,186.93,23.8,142.35,3.4,0
2024-05-15,5,2,Home,USA,app,returning,1,131.62,29.6,92.71,3.7,0
2023-01-22,1,1,Electronics,France,web,returning,4,861.29,16.2,2886.2,3.8,0
2024-04-14,4,2,Books,UK,app,vip,4,35.65,5.9,134.21,4.1,0
2024-09-21,9,3,Books,UK,mobile,returning,2,24.62,2.6,47.98,4.9,0
2024-05-20,5,2,Electronics,Japan,web,vip,2,1067.23,14.2,1831.29,4.4,0
2023-04-29,4,2,Electronics,USA,web,returning,2,604.54,10.3,1084.76,4.3,0
2023-12-15,12,4,Sports,Japan,web,returning,5,138.02,26.2,509.14,3.7,1
2024-07-19,7,3,Clothing,UK,web,new,1,53.74,23.9,40.92,3.4,0
2024-01-20,1,1,Electronics,France,web,vip,3,227.76,24.2,518.24,3.7,0
2024-05-26,5,2,Books,USA,web,new,2,15.47,3.6,29.82,4.9,0
2024-11-20,11,4,Sports,Germany,web,new,4,196.62,15.5,664.23,4.6,0
2023-03-07,3,1,Home,Germany,mobile,new,2,511.14,9.2,928.0,4.0,0
2024-10-10,10,4,Books,Japan,web,new,5,49.45,11.0,220.07,4.4,0
2024-03-01,3,1,Clothing,Germany,app,vip,4,102.48,21.5,321.94,3.8,0
2023-04-25,4,2,Books,Japan,web,new,4,49.92,1.4,196.86,5.0,0
2024-09-03,9,3,Clothing,USA,app,returning,4,107.5,15.5,363.17,4.7,0
2024-08-24,8,3,Sports,Japan,mobile,returning,2,57.75,11.2,102.52,3.9,0
2024-08-09,8,3,Clothing,USA,app,returning,4,31.65,15.9,106.43,4.4,1
2023-03-30,3,1,Clothing,Japan,mobile,vip,1,186.94,26.4,137.65,3.4,0
2023-04-07,4,2,Sports,UK,mobile,vip,2,192.02,16.0,322.56,3.8,0
2024-04-03,4,2,Books,USA,mobile,returning,2,41.39,8.9,75.41,4.1,0
2023-09-18,9,3,Clothing,France,web,vip,3,95.13,21.1,225.2,4.0,0
2024-03-24,3,1,Clothing,USA,app,returning,4,213.14,29.8,598.17,3.2,0
2024-04-11,4,2,Clothing,USA,mobile,returning,1,90.29,31.8,61.56,3.7,0
2024-01-06,1,1,Books,UK,web,new,3,55.23,2.7,161.22,4.8,0
2024-06-20,6,2,Home,Japan,mobile,new,2,505.97,20.3,806.51,3.6,0
2024-05-20,5,2,Electronics,Japan,web,new,3,233.85,5.6,661.91,4.5,0
2023-04-26,4,2,Clothing,Germany,web,returning,1,139.75,17.2,115.68,4.1,0
2024-05-20,5,2,Books,France,web,new,2,13.81,5.8,26.02,4.6,0
2023-04-13,4,2,Books,Japan,web,returning,3,51.79,3.4,150.05,5.0,0
2024-01-20,1,1,Electronics,Germany,web,new,4,1082.43,9.5,3916.9,4.3,0
2023-11-17,11,4,Clothing,UK,app,new,4,29.1,13.4,100.75,4.2,0
2024-07-27,7,3,Sports,Germany,app,returning,3,145.85,0.0,437.55,4.9,0
2023-01-26,1,1,Clothing,USA,web,returning,1,122.87,14.6,104.95,3.5,0
2023-03-15,3,1,Sports,Germany,web,returning,4,117.39,21.9,366.66,4.0,0
2023-04-23,4,2,Books,Germany,web,returning,2,51.69,0.0,103.38,5.0,0
2023-10-21,10,4,Home,France,mobile,returning,1,420.36,16.3,351.81,3.8,0
2024-03-04,3,1,Home,USA,app,returning,3,109.8,8.5,301.56,4.2,0
2023-11-16,11,4,Books,France,web,new,5,24.69,2.4,120.46,4.6,0
2024-07-29,7,3,Clothing,France,mobile,returning,2,35.08,26.1,51.85,3.3,0
2024-05-16,5,2,Home,UK,web,returning,2,227.06,23.8,346.06,3.0,1
2024-02-08,2,1,Home,UK,mobile,new,1,157.65,4.5,150.5,4.2,0
2023-09-02,9,3,Sports,France,mobile,returning,1,276.76,15.6,233.7,4.4,0
2023-10-21,10,4,Electronics,UK,web,returning,4,1139.77,19.0,3691.44,3.2,0
2023-09-30,9,3,Home,Japan,web,returning,4,279.43,13.9,962.37,3.7,0
2023-07-07,7,3,Sports,Germany,web,new,3,206.89,10.6,554.97,4.4,0
2023-10-05,10,4,Clothing,France,web,returning,1,264.69,21.9,206.81,3.5,0
2024-08-29,8,3,Electronics,UK,web,returning,4,381.95,20.8,1210.06,4.0,0
2024-07-21,7,3,Home,Germany,web,new,3,325.06,9.3,884.85,3.6,0
2024-08-04,8,3,Clothing,USA,mobile,vip,2,58.06,6.0,109.2,4.3,0
2024-02-16,2,1,Sports,Japan,web,new,3,318.17,14.7,814.38,4.2,0
2024-05-01,5,2,Books,Germany,mobile,returning,2,52.3,3.1,101.31,5.0,0
2024-01-25,1,1,Electronics,Germany,web,returning,3,756.19,21.0,1792.56,3.4,0
2023-01-14,1,1,Sports,USA,mobile,vip,1,230.56,5.0,219.1,4.7,0
