date,year,month,season,source,region,production_gwh,consumption_gwh,co2_tonnes,capacity_pct,spot_price_mwh,cost_usd_k
2022-02-28,2022,2,Winter,Nuclear,East,65.85,55.94,0.79,83.3,63.98,4212.85
2022-02-28,2022,2,Winter,Coal,West,53.94,49.73,44.229,57.3,63.98,3450.96
2022-03-01,2022,3,Spring,Solar,West,23.9,20.97,0.0,14.9,61.26,1464.27
2022-03-01,2022,3,Spring,Wind,North,44.73,43.44,0.0,83.5,61.26,2740.26
2022-03-01,2022,3,Spring,Gas,South,91.42,82.37,44.797,79.8,61.26,5600.53
2022-03-01,2022,3,Spring,Nuclear,West,49.21,47.29,0.59,81.7,61.26,3014.35
2022-03-01,2022,3,Spring,Coal,North,54.28,48.03,44.51,49.0,61.26,3325.25
2022-03-02,2022,3,Spring,Solar,West,23.06,21.88,0.0,34.1,71.0,1636.91
2022-03-02,2022,3,Spring,Wind,North,55.15,49.27,0.0,84.7,71.0,3915.94
2022-03-02,2022,3,Spring,Gas,North,104.86,86.08,51.383,83.7,71.0,7445.23
2022-03-02,2022,3,Spring,Nuclear,East,13.68,12.85,0.164,27.2,71.0,971.41
2022-03-02,2022,3,Spring,Coal,North,47.07,40.25,38.6,70.2,71.0,3342.23
2022-03-03,2022,3,Spring,Solar,West,19.57,18.55,0.0,17.9,64.02,1253.15
2022-03-03,2022,3,Spring,Wind,North,53.38,50.42,0.0,75.8,64.02,3417.56
2022-03-03,2022,3,Spring,Gas,West,83.24,73.95,40.789,79.4,64.02,5329.18
2022-03-03,2022,3,Spring,Nuclear,North,56.15,51.8,0.674,89.8,64.02,3594.86
2022-03-03,2022,3,Spring,Coal,West,46.09,45.49,37.791,68.5,64.02,2950.47
2022-03-04,2022,3,Spring,Solar,East,21.62,19.61,0.0,24.2,62.78,1357.16
2022-03-04,2022,3,Spring,Wind,East,57.1,54.54,0.0,76.6,62.78,3584.89
2022-03-04,2022,3,Spring,Gas,West,81.3,68.61,39.839,70.9,62.78,5104.26
2022-03-04,2022,3,Spring,Nuclear,East,45.95,44.53,0.551,93.2,62.78,2884.79
2022-03-04,2022,3,Spring,Coal,West,55.64,46.66,45.623,61.1,62.78,3492.91
2022-03-05,2022,3,Spring,Solar,East,17.0,15.47,0.0,15.7,63.88,1086.2
2022-03-05,2022,3,Spring,Wind,East,43.83,36.37,0.0,88.0,63.88,2799.6
2022-03-05,2022,3,Spring,Gas,North,84.09,77.56,41.207,79.2,63.88,5371.99
2022-03-05,2022,3,Spring,Nuclear,East,58.37,56.76,0.7,82.5,63.88,3728.93
2022-03-05,2022,3,Spring,Coal,East,48.91,47.1,40.102,52.2,63.88,3124.07
2022-03-06,2022,3,Spring,Solar,West,21.5,18.41,0.0,25.8,71.01,1526.61
2022-03-06,2022,3,Spring,Wind,West,54.53,53.23,0.0,87.0,71.01,3872.38
2022-03-06,2022,3,Spring,Gas,North,94.78,81.37,46.443,69.5,71.01,6730.5
2022-03-06,2022,3,Spring,Nuclear,North,61.4,59.63,0.737,89.8,71.01,4360.11
2022-03-06,2022,3,Spring,Coal,North,40.93,34.67,33.562,50.9,71.01,2906.35
2022-03-07,2022,3,Spring,Solar,East,20.4,19.45,0.0,15.1,64.0,1305.45
2022-03-07,2022,3,Spring,Wind,South,53.96,51.66,0.0,85.2,64.0,3453.62
2022-03-07,2022,3,Spring,Gas,West,61.42,60.52,30.096,81.2,64.0,3930.93
2022-03-07,2022,3,Spring,Nuclear,East,54.17,46.12,0.65,86.9,64.0,3466.68
2022-03-07,2022,3,Spring,Coal,South,47.15,41.61,38.661,66.9,64.0,3017.45
2022-03-08,2022,3,Spring,Solar,West,21.67,21.08,0.0,18.7,63.2,1369.7
2022-03-08,2022,3,Spring,Wind,South,47.73,43.49,0.0,82.6,63.2,3016.51
2022-03-08,2022,3,Spring,Gas,South,103.62,100.58,50.776,75.1,63.2,6549.02
2022-03-08,2022,3,Spring,Nuclear,North,59.61,56.54,0.715,87.6,63.2,3767.13
2022-03-08,2022,3,Spring,Coal,West,53.09,43.83,43.538,59.9,63.2,3355.59
2022-03-09,2022,3,Spring,Solar,South,21.65,17.92,0.0,14.0,71.23,1541.89
2022-03-09,2022,3,Spring,Wind,South,53.58,52.7,0.0,92.4,71.23,3816.25
2022-03-09,2022,3,Spring,Gas,North,99.86,97.73,48.931,79.9,71.23,7112.96
2022-03-09,2022,3,Spring,Nuclear,West,11.74,11.05,0.141,29.9,71.23,836.08
2022-03-09,2022,3,Spring,Coal,South,58.45,54.17,47.931,60.6,71.23,4163.58
2022-03-10,2022,3,Spring,Solar,North,21.06,20.22,0.0,21.5,60.89,1282.33
2022-03-10,2022,3,Spring,Wind,West,44.73,41.95,0.0,82.3,60.89,2723.41
2022-03-10,2022,3,Spring,Gas,North,92.71,87.52,45.427,81.5,60.89,5645.02
2022-03-10,2022,3,Spring,Nuclear,West,59.6,57.99,0.715,86.1,60.89,3628.9
2022-03-10,2022,3,Spring,Coal,North,50.1,44.54,41.085,57.7,60.89,3050.81
2022-03-11,2022,3,Spring,Solar,North,20.01,18.67,0.0,36.9,63.27,1266.0
2022-03-11,2022,3,Spring,Wind,East,51.84,46.73,0.0,85.8,63.27,3279.76
2022-03-11,2022,3,Spring,Gas,South,95.76,89.51,46.92,75.9,63.27,6058.48
2022-03-11,2022,3,Spring,Nuclear,North,61.36,53.1,0.736,82.7,63.27,3882.13
2022-03-11,2022,3,Spring,Coal,South,44.18,37.55,36.229,55.5,63.27,2795.35
2022-03-12,2022,3,Spring,Solar,South,17.3,14.44,0.0,22.8,62.39,1079.32
2022-03-12,2022,3,Spring,Wind,East,47.71,40.03,0.0,82.2,62.39,2976.37
2022-03-12,2022,3,Spring,Gas,East,77.19,70.25,37.822,81.2,62.39,4815.72
2022-03-12,2022,3,Spring,Nuclear,West,57.48,54.04,0.69,81.0,62.39,3586.45
2022-03-12,2022,3,Spring,Coal,East,49.5,43.9,40.591,55.8,62.39,3088.35
2022-03-13,2022,3,Spring,Solar,West,19.9,18.79,0.0,34.9,68.26,1358.25
2022-03-13,2022,3,Spring,Wind,West,55.74,54.86,0.0,87.6,68.26,3804.72
2022-03-13,2022,3,Spring,Gas,East,86.92,74.75,42.59,78.7,68.26,5933.04
2022-03-13,2022,3,Spring,Nuclear,West,58.34,56.72,0.7,76.3,68.26,3982.43
2022-03-13,2022,3,Spring,Coal,West,42.53,35.96,34.873,57.1,68.26,2902.98
2022-03-14,2022,3,Spring,Solar,North,21.9,19.82,0.0,14.4,56.62,1240.11
2022-03-14,2022,3,Spring,Wind,North,49.16,41.29,0.0,85.6,56.62,2783.64
2022-03-14,2022,3,Spring,Gas,East,93.84,88.89,45.981,68.2,56.62,5313.17
2022-03-14,2022,3,Spring,Nuclear,East,48.16,42.68,0.578,91.2,56.62,2726.61
2022-03-14,2022,3,Spring,Coal,East,40.33,35.12,33.072,66.4,56.62,2283.57
2022-03-15,2022,3,Spring,Solar,East,18.26,17.91,0.0,6.4,66.25,1209.75
2022-03-15,2022,3,Spring,Wind,North,42.39,35.77,0.0,79.7,66.25,2808.31
2022-03-15,2022,3,Spring,Gas,North,94.52,81.12,46.317,75.3,66.25,6262.19
2022-03-15,2022,3,Spring,Nuclear,West,58.51,56.78,0.702,89.2,66.25,3876.37
2022-03-15,2022,3,Spring,Coal,West,49.66,48.12,40.724,54.2,66.25,3290.17
2022-03-16,2022,3,Spring,Solar,South,19.61,18.41,0.0,23.6,66.47,1303.43
2022-03-16,2022,3,Spring,Wind,East,54.44,53.72,0.0,83.0,66.47,3618.83
2022-03-16,2022,3,Spring,Gas,South,86.43,81.24,42.352,81.8,66.47,5745.19
2022-03-16,2022,3,Spring,Nuclear,South,56.96,47.68,0.684,76.2,66.47,3786.06
2022-03-16,2022,3,Spring,Coal,South,50.09,41.68,41.075,55.0,66.47,3329.56
2022-03-17,2022,3,Spring,Solar,East,23.07,19.62,0.0,21.7,69.95,1613.57
2022-03-17,2022,3,Spring,Wind,West,47.8,41.66,0.0,80.7,69.95,3343.29
2022-03-17,2022,3,Spring,Gas,North,78.88,65.94,38.65,85.0,69.95,5517.49
2022-03-17,2022,3,Spring,Nuclear,South,56.42,53.44,0.677,78.1,69.95,3946.59
2022-03-17,2022,3,Spring,Coal,South,52.19,49.27,42.799,65.1,69.95,3650.93
2022-03-18,2022,3,Spring,Solar,East,21.31,18.53,0.0,10.7,66.04,1407.59
2022-03-18,2022,3,Spring,Wind,North,46.39,41.81,0.0,87.3,66.04,3063.45
2022-03-18,2022,3,Spring,Gas,South,78.68,71.82,38.552,69.5,66.04,5195.85
2022-03-18,2022,3,Spring,Nuclear,South,56.71,47.45,0.681,89.1,66.04,3745.37
2022-03-18,2022,3,Spring,Coal,North,43.9,36.42,35.997,61.6,66.04,2899.04
2022-03-19,2022,3,Spring,Solar,North,19.7,16.73,0.0,23.0,63.63,1253.52
2022-03-19,2022,3,Spring,Wind,North,51.76,49.76,0.0,86.3,63.63,3293.19
2022-03-19,2022,3,Spring,Gas,North,71.86,65.34,35.214,85.5,63.63,4572.73
2022-03-19,2022,3,Spring,Nuclear,North,63.87,62.92,0.766,86.7,63.63,4064.07
2022-03-19,2022,3,Spring,Coal,South,45.29,44.55,37.142,62.1,63.63,2882.1
2022-03-20,2022,3,Spring,Solar,North,23.76,20.96,0.0,15.4,65.03,1544.87
2022-03-20,2022,3,Spring,Wind,West,46.68,45.34,0.0,85.0,65.03,3035.36
2022-03-20,2022,3,Spring,Gas,West,84.76,75.74,41.534,86.5,65.03,5512.21
2022-03-20,2022,3,Spring,Nuclear,East,61.28,58.76,0.735,78.7,65.03,3984.75
2022-03-20,2022,3,Spring,Coal,North,43.27,35.83,35.48,59.7,65.03,2813.74
2022-03-21,2022,3,Spring,Solar,West,16.67,15.55,0.0,15.7,69.65,1160.74
2022-03-21,2022,3,Spring,Wind,East,51.42,47.18,0.0,79.4,69.65,3581.08
2022-03-21,2022,3,Spring,Gas,South,95.74,88.24,46.912,76.3,69.65,6668.14
2022-03-21,2022,3,Spring,Nuclear,East,63.67,57.42,0.764,83.4,69.65,4434.79
2022-03-21,2022,3,Spring,Coal,South,52.68,51.37,43.201,59.8,69.65,3669.44
2022-03-22,2022,3,Spring,Solar,South,21.69,19.71,0.0,22.2,67.86,1471.74
2022-03-22,2022,3,Spring,Wind,North,41.68,39.53,0.0,93.5,67.86,2828.1
2022-03-22,2022,3,Spring,Gas,East,75.82,63.3,37.153,76.3,67.86,5145.32
2022-03-22,2022,3,Spring,Nuclear,East,59.86,54.1,0.718,82.9,67.86,4062.06
2022-03-22,2022,3,Spring,Coal,South,52.19,43.25,42.793,57.7,67.86,3541.42
2022-03-23,2022,3,Spring,Solar,North,12.86,12.39,0.0,36.1,70.11,901.53
2022-03-23,2022,3,Spring,Wind,South,49.83,47.53,0.0,84.1,70.11,3493.55
2022-03-23,2022,3,Spring,Gas,South,82.29,69.15,40.321,83.3,70.11,5769.24
2022-03-23,2022,3,Spring,Nuclear,South,58.02,51.07,0.696,95.8,70.11,4067.87
2022-03-23,2022,3,Spring,Coal,East,54.8,49.55,44.933,59.3,70.11,3841.75
2022-03-24,2022,3,Spring,Solar,North,23.0,20.32,0.0,21.0,60.91,1400.97
2022-03-24,2022,3,Spring,Wind,South,47.76,45.7,0.0,87.4,60.91,2909.29
2022-03-24,2022,3,Spring,Gas,North,77.25,71.12,37.851,73.3,60.91,4705.09
2022-03-24,2022,3,Spring,Nuclear,East,16.27,15.92,0.195,23.9,60.91,991.03
2022-03-24,2022,3,Spring,Coal,West,48.56,44.6,39.816,60.3,60.91,2957.52
2022-03-25,2022,3,Spring,Solar,West,22.66,20.83,0.0,28.1,70.42,1596.0
2022-03-25,2022,3,Spring,Wind,South,53.47,50.61,0.0,88.3,70.42,3765.64
2022-03-25,2022,3,Spring,Gas,North,97.67,80.43,47.859,74.2,70.42,6877.97
2022-03-25,2022,3,Spring,Nuclear,North,61.56,51.88,0.739,88.2,70.42,4335.13
2022-03-25,2022,3,Spring,Coal,South,45.46,38.16,37.278,44.7,70.42,3201.37
2022-03-26,2022,3,Spring,Solar,South,18.8,16.79,0.0,29.3,63.51,1193.94
2022-03-26,2022,3,Spring,Wind,North,54.99,49.95,0.0,75.0,63.51,3492.43
2022-03-26,2022,3,Spring,Gas,South,89.35,80.78,43.782,74.2,63.51,5674.68
2022-03-26,2022,3,Spring,Nuclear,North,55.42,54.7,0.665,79.6,63.51,3519.45
2022-03-26,2022,3,Spring,Coal,West,44.82,39.42,36.754,54.1,63.51,2846.66
2022-03-27,2022,3,Spring,Solar,North,22.17,20.63,0.0,21.5,65.57,1453.91
2022-03-27,2022,3,Spring,Wind,East,42.37,36.91,0.0,78.0,65.57,2778.21
2022-03-27,2022,3,Spring,Gas,South,82.06,75.64,40.209,72.5,65.57,5380.57
2022-03-27,2022,3,Spring,Nuclear,East,53.84,49.13,0.646,89.5,65.57,3530.17
2022-03-27,2022,3,Spring,Coal,West,48.79,48.27,40.007,53.6,65.57,3199.08
2022-03-28,2022,3,Spring,Solar,South,20.22,19.4,0.0,23.5,78.01,1577.16
2022-03-28,2022,3,Spring,Wind,North,45.27,44.72,0.0,81.9,78.01,3531.82
2022-03-28,2022,3,Spring,Gas,East,73.94,63.79,36.232,78.7,78.01,5768.35
2022-03-28,2022,3,Spring,Nuclear,East,60.32,59.38,0.724,93.7,78.01,4705.25
2022-03-28,2022,3,Spring,Coal,North,65.48,63.25,53.693,59.2,78.01,5108.05
2022-03-29,2022,3,Spring,Solar,West,22.58,21.43,0.0,23.1,76.13,1719.28
2022-03-29,2022,3,Spring,Wind,West,48.0,41.98,0.0,74.9,76.13,3654.57
2022-03-29,2022,3,Spring,Gas,West,100.66,83.49,49.323,78.2,76.13,7663.15
2022-03-29,2022,3,Spring,Nuclear,East,59.61,57.51,0.715,78.1,76.13,4538.13
2022-03-29,2022,3,Spring,Coal,West,52.88,49.37,43.366,44.0,76.13,4026.12
2022-03-30,2022,3,Spring,Solar,North,22.67,19.14,0.0,18.2,69.97,1586.03
2022-03-30,2022,3,Spring,Wind,North,45.94,43.91,0.0,72.5,69.97,3214.19
2022-03-30,2022,3,Spring,Gas,West,83.55,73.17,40.941,78.9,69.97,5846.18
2022-03-30,2022,3,Spring,Nuclear,South,69.91,64.24,0.839,83.4,69.97,4891.86
2022-03-30,2022,3,Spring,Coal,West,46.06,43.33,37.77,56.8,69.97,3222.86
2022-03-31,2022,3,Spring,Solar,West,25.41,24.16,0.0,24.7,72.5,1842.15
2022-03-31,2022,3,Spring,Wind,North,45.27,44.52,0.0,87.6,72.5,3281.9
2022-03-31,2022,3,Spring,Gas,North,88.23,77.47,43.234,81.6,72.5,6396.87
2022-03-31,2022,3,Spring,Nuclear,North,12.17,11.93,0.146,27.9,72.5,882.6
2022-03-31,2022,3,Spring,Coal,South,57.91,51.84,47.484,58.8,72.5,4198.26
2022-04-01,2022,4,Spring,Solar,East,24.44,21.63,0.0,12.4,63.84,1560.07
2022-04-01,2022,4,Spring,Wind,East,42.27,35.16,0.0,86.5,63.84,2698.54
2022-04-01,2022,4,Spring,Gas,West,79.34,66.29,38.875,70.4,63.84,5064.86
2022-04-01,2022,4,Spring,Nuclear,North,58.58,52.13,0.703,76.2,63.84,3739.43
2022-04-01,2022,4,Spring,Coal,East,45.79,43.24,37.551,56.6,63.84,2923.45
2022-04-02,2022,4,Spring,Solar,South,21.74,20.57,0.0,28.2,60.87,1323.4
2022-04-02,2022,4,Spring,Wind,East,53.0,45.96,0.0,88.5,60.87,3225.93
2022-04-02,2022,4,Spring,Gas,South,82.03,71.79,40.194,64.9,60.87,4993.12
2022-04-02,2022,4,Spring,Nuclear,East,45.99,39.54,0.552,87.1,60.87,2799.17
2022-04-02,2022,4,Spring,Coal,East,58.22,53.05,47.739,50.9,60.87,3543.74
2022-04-03,2022,4,Spring,Solar,South,21.67,18.97,0.0,32.5,68.96,1494.23
2022-04-03,2022,4,Spring,Wind,North,46.95,40.5,0.0,70.4,68.96,3237.67
2022-04-03,2022,4,Spring,Gas,East,92.89,78.64,45.518,80.1,68.96,6405.89
2022-04-03,2022,4,Spring,Nuclear,East,63.93,53.6,0.767,81.4,68.96,4408.57
2022-04-03,2022,4,Spring,Coal,West,51.66,42.38,42.362,58.4,68.96,3562.56
2022-04-04,2022,4,Spring,Solar,West,28.44,27.31,0.0,21.0,64.1,1823.17
2022-04-04,2022,4,Spring,Wind,North,47.43,41.85,0.0,84.6,64.1,3040.04
2022-04-04,2022,4,Spring,Gas,South,102.05,94.14,50.005,78.1,64.1,6541.42
2022-04-04,2022,4,Spring,Nuclear,East,55.9,52.85,0.671,86.4,64.1,3583.04
2022-04-04,2022,4,Spring,Coal,South,53.9,52.09,44.196,59.3,64.1,3454.86
2022-04-05,2022,4,Spring,Solar,East,23.67,22.35,0.0,20.8,63.26,1497.22
2022-04-05,2022,4,Spring,Wind,West,42.62,39.12,0.0,69.8,63.26,2696.21
2022-04-05,2022,4,Spring,Gas,West,81.56,78.17,39.965,80.7,63.26,5159.55
2022-04-05,2022,4,Spring,Nuclear,North,57.68,55.06,0.692,92.7,63.26,3648.8
2022-04-05,2022,4,Spring,Coal,East,55.72,54.24,45.69,66.5,63.26,3524.8
2022-04-06,2022,4,Spring,Solar,West,26.17,22.44,0.0,28.1,62.43,1633.64
2022-04-06,2022,4,Spring,Wind,North,42.63,35.08,0.0,73.0,62.43,2661.14
2022-04-06,2022,4,Spring,Gas,North,100.99,92.97,49.486,74.6,62.43,6304.92
2022-04-06,2022,4,Spring,Nuclear,West,13.46,12.15,0.162,23.7,62.43,840.56
2022-04-06,2022,4,Spring,Coal,South,54.83,53.61,44.961,61.3,62.43,3423.08
2022-04-07,2022,4,Spring,Solar,East,22.71,21.13,0.0,34.9,59.39,1348.98
2022-04-07,2022,4,Spring,Wind,West,45.84,41.34,0.0,77.2,59.39,2722.7
2022-04-07,2022,4,Spring,Gas,West,71.88,68.78,35.221,83.1,59.39,4268.99
2022-04-07,2022,4,Spring,Nuclear,East,64.95,64.12,0.779,78.8,59.39,3857.46
2022-04-07,2022,4,Spring,Coal,South,47.51,43.61,38.958,52.5,59.39,2821.59
2022-04-08,2022,4,Spring,Solar,North,22.01,21.15,0.0,30.8,68.04,1497.79
2022-04-08,2022,4,Spring,Wind,East,54.64,53.86,0.0,72.4,68.04,3717.95
2022-04-08,2022,4,Spring,Gas,West,80.21,73.89,39.303,72.0,68.04,5457.45
2022-04-08,2022,4,Spring,Nuclear,East,54.97,46.07,0.66,85.4,68.04,3740.05
2022-04-08,2022,4,Spring,Coal,South,46.03,43.81,37.744,67.5,68.04,3131.87
2022-04-09,2022,4,Spring,Solar,East,26.72,24.82,0.0,27.1,61.26,1636.81
2022-04-09,2022,4,Spring,Wind,West,43.26,35.52,0.0,62.1,61.26,2650.11
2022-04-09,2022,4,Spring,Gas,East,83.09,72.11,40.715,79.7,61.26,5090.26
2022-04-09,2022,4,Spring,Nuclear,West,53.58,45.07,0.643,81.0,61.26,3282.54
2022-04-09,2022,4,Spring,Coal,North,57.53,56.48,47.172,64.3,61.26,3524.11
2022-04-10,2022,4,Spring,Solar,North,25.14,22.66,0.0,37.0,61.37,1542.72
2022-04-10,2022,4,Spring,Wind,West,37.38,32.48,0.0,69.8,61.37,2293.81
2022-04-10,2022,4,Spring,Gas,South,89.95,82.89,44.073,80.0,61.37,5519.95
2022-04-10,2022,4,Spring,Nuclear,West,49.1,48.46,0.589,95.7,61.37,3013.17
2022-04-10,2022,4,Spring,Coal,West,45.5,38.88,37.312,60.9,61.37,2792.47
2022-04-11,2022,4,Spring,Solar,South,17.39,15.64,0.0,22.9,67.11,1166.88
2022-04-11,2022,4,Spring,Wind,West,51.06,43.72,0.0,79.2,67.11,3426.73
2022-04-11,2022,4,Spring,Gas,East,86.92,76.94,42.591,67.6,67.11,5833.21
2022-04-11,2022,4,Spring,Nuclear,North,58.08,49.77,0.697,89.8,67.11,3897.71
2022-04-11,2022,4,Spring,Coal,North,47.97,42.72,39.335,50.5,67.11,3219.26
2022-04-12,2022,4,Spring,Solar,East,26.25,23.17,0.0,37.6,59.21,1554.39
2022-04-12,2022,4,Spring,Wind,North,47.06,43.01,0.0,70.9,59.21,2786.54
2022-04-12,2022,4,Spring,Gas,West,85.47,76.91,41.88,77.4,59.21,5060.61
2022-04-12,2022,4,Spring,Nuclear,East,57.68,55.31,0.692,78.6,59.21,3415.25
2022-04-12,2022,4,Spring,Coal,West,49.49,40.59,40.585,60.9,59.21,2930.51
2022-04-13,2022,4,Spring,Solar,South,22.78,20.9,0.0,29.9,57.59,1312.05
2022-04-13,2022,4,Spring,Wind,South,53.62,47.22,0.0,78.6,57.59,3088.14
2022-04-13,2022,4,Spring,Gas,West,76.73,65.2,37.6,75.3,57.59,4419.12
2022-04-13,2022,4,Spring,Nuclear,South,48.67,47.65,0.584,66.5,57.59,2802.99
2022-04-13,2022,4,Spring,Coal,East,54.78,48.08,44.919,64.2,57.59,3154.74
2022-04-14,2022,4,Spring,Solar,North,26.77,25.55,0.0,47.7,61.86,1655.97
2022-04-14,2022,4,Spring,Wind,South,43.14,37.43,0.0,65.3,61.86,2668.36
2022-04-14,2022,4,Spring,Gas,South,90.55,80.87,44.37,78.8,61.86,5601.44
2022-04-14,2022,4,Spring,Nuclear,North,59.78,53.83,0.717,89.7,61.86,3698.06
2022-04-14,2022,4,Spring,Coal,East,50.19,43.14,41.159,63.5,61.86,3105.01
2022-04-15,2022,4,Spring,Solar,South,22.32,18.7,0.0,35.3,58.42,1304.18
2022-04-15,2022,4,Spring,Wind,North,47.13,40.38,0.0,66.5,58.42,2753.36
2022-04-15,2022,4,Spring,Gas,East,88.97,76.51,43.595,74.7,58.42,5197.54
2022-04-15,2022,4,Spring,Nuclear,East,51.49,43.89,0.618,85.4,58.42,3008.13
2022-04-15,2022,4,Spring,Coal,North,52.26,43.95,42.849,45.1,58.42,3052.74
2022-04-16,2022,4,Spring,Solar,East,26.1,21.77,0.0,30.1,63.1,1647.08
2022-04-16,2022,4,Spring,Wind,East,43.89,42.52,0.0,72.9,63.1,2769.22
2022-04-16,2022,4,Spring,Gas,North,88.29,85.33,43.264,77.9,63.1,5571.31
2022-04-16,2022,4,Spring,Nuclear,West,61.57,59.82,0.739,87.0,63.1,3885.01
2022-04-16,2022,4,Spring,Coal,South,50.08,42.7,41.069,54.7,63.1,3160.33
2022-04-17,2022,4,Spring,Solar,South,24.29,20.6,0.0,30.7,58.29,1415.96
2022-04-17,2022,4,Spring,Wind,West,42.51,38.8,0.0,63.7,58.29,2478.1
2022-04-17,2022,4,Spring,Gas,North,95.9,93.97,46.992,81.3,58.29,5590.09
2022-04-17,2022,4,Spring,Nuclear,South,63.86,60.08,0.766,93.6,58.29,3722.52
2022-04-17,2022,4,Spring,Coal,East,51.76,44.69,42.446,52.1,58.29,3017.26
2022-04-18,2022,4,Spring,Solar,West,27.38,25.49,0.0,29.7,62.97,1724.19
2022-04-18,2022,4,Spring,Wind,North,44.68,38.86,0.0,73.4,62.97,2813.56
2022-04-18,2022,4,Spring,Gas,East,85.35,80.3,41.823,85.6,62.97,5374.62
2022-04-18,2022,4,Spring,Nuclear,South,49.54,44.71,0.594,72.0,62.97,3119.22
2022-04-18,2022,4,Spring,Coal,West,62.62,61.1,51.347,67.3,62.97,3943.06
2022-04-19,2022,4,Spring,Solar,South,22.9,21.44,0.0,31.9,60.98,1396.33
2022-04-19,2022,4,Spring,Wind,West,57.92,51.35,0.0,64.8,60.98,3532.05
2022-04-19,2022,4,Spring,Gas,South,82.4,75.95,40.377,77.1,60.98,5024.83
2022-04-19,2022,4,Spring,Nuclear,East,63.75,58.43,0.765,88.7,60.98,3887.33
2022-04-19,2022,4,Spring,Coal,East,38.55,34.36,31.615,61.3,60.98,2351.06
2022-04-20,2022,4,Spring,Solar,East,25.16,22.84,0.0,32.7,68.89,1733.58
2022-04-20,2022,4,Spring,Wind,East,52.59,49.64,0.0,69.5,68.89,3622.84
2022-04-20,2022,4,Spring,Gas,South,86.53,85.12,42.398,75.3,68.89,5960.81
2022-04-20,2022,4,Spring,Nuclear,West,68.22,60.23,0.819,98.3,68.89,4699.65
2022-04-20,2022,4,Spring,Coal,South,53.85,48.85,44.154,54.3,68.89,3709.51
2022-04-21,2022,4,Spring,Solar,North,24.59,20.44,0.0,44.6,61.65,1516.1
2022-04-21,2022,4,Spring,Wind,North,47.5,45.57,0.0,70.6,61.65,2928.1
2022-04-21,2022,4,Spring,Gas,East,89.81,81.81,44.008,83.6,61.65,5536.92
2022-04-21,2022,4,Spring,Nuclear,West,63.94,58.98,0.767,84.8,61.65,3941.86
2022-04-21,2022,4,Spring,Coal,West,55.01,48.44,45.105,65.0,61.65,3391.13
2022-04-22,2022,4,Spring,Solar,North,20.98,18.81,0.0,52.8,66.78,1401.01
2022-04-22,2022,4,Spring,Wind,East,47.46,44.57,0.0,64.9,66.78,3169.56
2022-04-22,2022,4,Spring,Gas,East,92.0,76.73,45.082,72.6,66.78,6143.99
2022-04-22,2022,4,Spring,Nuclear,South,59.13,56.3,0.71,91.1,66.78,3948.86
2022-04-22,2022,4,Spring,Coal,South,56.42,52.41,46.263,52.3,66.78,3767.59
2022-04-23,2022,4,Spring,Solar,East,27.35,26.73,0.0,46.0,69.94,1912.91
2022-04-23,2022,4,Spring,Wind,North,41.31,38.06,0.0,73.1,69.94,2889.45
2022-04-23,2022,4,Spring,Gas,North,90.47,77.7,44.328,77.4,69.94,6327.16
2022-04-23,2022,4,Spring,Nuclear,South,52.28,49.39,0.627,79.4,69.94,3656.7
2022-04-23,2022,4,Spring,Coal,West,51.85,48.09,42.517,61.5,69.94,3626.4
2022-04-24,2022,4,Spring,Solar,West,26.21,22.98,0.0,46.2,60.26,1579.15
2022-04-24,2022,4,Spring,Wind,North,48.99,47.0,0.0,85.7,60.26,2952.25
2022-04-24,2022,4,Spring,Gas,North,94.66,78.81,46.381,78.2,60.26,5703.95
2022-04-24,2022,4,Spring,Nuclear,East,62.37,51.22,0.748,85.4,60.26,3758.53
2022-04-24,2022,4,Spring,Coal,West,52.02,44.41,42.656,53.4,60.26,3134.72
2022-04-25,2022,4,Spring,Solar,East,27.19,25.41,0.0,48.9,61.95,1684.65
2022-04-25,2022,4,Spring,Wind,South,47.77,43.6,0.0,73.6,61.95,2959.17
2022-04-25,2022,4,Spring,Gas,North,87.7,77.56,42.974,82.6,61.95,5433.13
2022-04-25,2022,4,Spring,Nuclear,South,56.89,52.88,0.683,92.2,61.95,3524.49
2022-04-25,2022,4,Spring,Coal,South,59.14,55.5,48.492,55.0,61.95,3663.49
2022-04-26,2022,4,Spring,Solar,South,26.97,22.85,0.0,43.2,63.16,1703.74
2022-04-26,2022,4,Spring,Wind,East,35.96,34.08,0.0,70.3,63.16,2271.33
2022-04-26,2022,4,Spring,Gas,West,96.57,92.77,47.321,78.6,63.16,6099.57
2022-04-26,2022,4,Spring,Nuclear,East,64.05,53.83,0.769,92.0,63.16,4045.47
2022-04-26,2022,4,Spring,Coal,South,46.86,39.47,38.425,56.3,63.16,2959.65
2022-04-27,2022,4,Spring,Solar,East,28.07,26.45,0.0,32.1,65.34,1833.87
2022-04-27,2022,4,Spring,Wind,East,43.58,38.67,0.0,63.8,65.34,2847.27
2022-04-27,2022,4,Spring,Gas,East,102.53,88.06,50.242,87.7,65.34,6699.6
2022-04-27,2022,4,Spring,Nuclear,West,62.22,53.15,0.747,81.5,65.34,4065.24
2022-04-27,2022,4,Spring,Coal,East,38.83,37.15,31.839,50.8,65.34,2537.05
2022-04-28,2022,4,Spring,Solar,East,31.42,28.09,0.0,44.1,58.17,1827.92
2022-04-28,2022,4,Spring,Wind,South,43.5,39.25,0.0,76.4,58.17,2530.27
